uid,csv_hash,tbl_hash,id_num_row,transaction_uid,account_uid,transaction_date,type_deal,transaction_amount
732e2dcf-f3a4-4197-9a23-5bf4b5aedbce,0c28ef2fefb639ec0616f9c3451866fc,18b0a1a2adcb4c59167e3c1507ea79cb,4646,732e2dcf-f3a4-4197-9a23-5bf4b5aedbce,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-12-16 06:53:02,commision,-978.0
89ac0f4e-cf7a-473d-b8be-abbb549ec194,761f7f8aa30ee6f39b165a2c0fbbbe60,cc13d1ea4c56c209f93f8be62eae345c,4648,89ac0f4e-cf7a-473d-b8be-abbb549ec194,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-08-08 03:27:35,commision,649.0
78a7b2ea-f047-48cc-b904-f996b647b053,2e87fdff1b6e765e0a2d440fb75c7d8f,87828ca133a2e7b30f3b07ffcc896e9e,4649,78a7b2ea-f047-48cc-b904-f996b647b053,38a64f25-3221-4661-944e-86bf6584438d,2015-11-24 08:44:33,commision,-815.0
11148cb7-3f42-42ef-a1a5-0acce46818ea,b07d85434ce342649257d5b7c691ad76,e76efc8fd2be463da9fd3f7d10cbce9c,4650,11148cb7-3f42-42ef-a1a5-0acce46818ea,38a64f25-3221-4661-944e-86bf6584438d,2015-08-19 16:58:02,commision,-763.0
b357152f-efd7-4833-ad49-824662d8d72c,10ad7a35f5bb36ce17e9028c81424c70,77a073e2223a79168600ea9bec5e2a56,4651,b357152f-efd7-4833-ad49-824662d8d72c,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-08-09 02:42:05,deal,911.0
d7a4174b-673d-41b4-8f5f-e8bcd29c5fba,cc89d84e636766eacd893bbda8f2ebf8,321bc59a9df3efbfc2eb6f000e6650be,4652,d7a4174b-673d-41b4-8f5f-e8bcd29c5fba,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-07-28 14:21:44,commision,-364.0
43c583ee-fe49-4ad1-8e39-a1433ce88d89,4e84d8ed7d532ca9a4f727b4bc9aef57,000df6f0a6437a25c2482d9b6477f708,4653,43c583ee-fe49-4ad1-8e39-a1433ce88d89,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-12-20 21:10:04,deal,802.0
26a8dabd-fe01-4ed1-87ff-1ea619cdeb80,13c6df991136a24791217e9deb21e1e1,abdb7d378bd550af436d3febc9d72957,4654,26a8dabd-fe01-4ed1-87ff-1ea619cdeb80,38a64f25-3221-4661-944e-86bf6584438d,2015-12-10 20:33:24,commision,124.0
210bae6b-4d42-4208-b6a4-03900a054cd0,ea0674654b894ab39d451296040a3cae,008cd4fe66d7fc82717da2bc6bf82a74,4655,210bae6b-4d42-4208-b6a4-03900a054cd0,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-12-15 08:24:40,commision,-625.0
f07bc3a6-9a92-477b-b23b-d9c9eb29a10f,47b2966690e9b29da29dcb64a8724d8c,60d89f0c38a3b13ea719d454ca9cda06,4656,f07bc3a6-9a92-477b-b23b-d9c9eb29a10f,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-05-12 18:58:10,deal,275.0
a39379b7-8f3f-4d50-b621-4bd228b3565f,301fe4dc80c84e26a5635f8e7af6f409,5a6e0a849554a5d3ec6697d101945f34,4657,a39379b7-8f3f-4d50-b621-4bd228b3565f,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-08-14 09:38:13,commision,-130.0
f5095cf6-a0e0-432f-8f18-c85c1f31180e,b8b5dc97c9b878e833dfd50bdff4e7f6,415b90d6ca224f43a518bc6398afc2d4,4658,f5095cf6-a0e0-432f-8f18-c85c1f31180e,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-07-28 06:36:46,commision,-860.0
c73ce32f-3e7e-4911-9652-acf410fdefa3,2e201d9d4b524e98aac21e825af3b743,7c6706f2ae1a01e581864e2e9b4bbe54,4659,c73ce32f-3e7e-4911-9652-acf410fdefa3,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-05-07 05:52:11,deal,-599.0
b032d4e6-9b7c-4145-9099-47bc4356b49d,c374623826ea7601da9f05ee429232a3,07cc986847228023f93e6bd910c90b21,4660,b032d4e6-9b7c-4145-9099-47bc4356b49d,b8327f38-160d-4004-8f74-be8da19aaa15,2015-06-11 07:35:18,deal,-413.0
bd3d41ff-acac-4c1b-bd9e-f3b2183cf2d8,038e19f1d016a78ace889c1adec2f30c,d83a964cea4fa84eae19f03dfec4c6f2,4661,bd3d41ff-acac-4c1b-bd9e-f3b2183cf2d8,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-06-03 02:47:03,commision,-686.0
deaec3f9-762b-4879-a13b-b67bbe8af541,eb80b542ecbc5c918c5bc6541a6e1e79,780d5f87440b7a85bf06bb2d39cf1124,4662,deaec3f9-762b-4879-a13b-b67bbe8af541,38a64f25-3221-4661-944e-86bf6584438d,2015-02-16 08:11:43,deal,591.0
2492c642-72d0-42ce-8435-2cfa15c2edb7,ba545328d87af3d1ba301e30b4077f04,9a42b7d2cb5afbff1fc9c9aa227a14b1,4663,2492c642-72d0-42ce-8435-2cfa15c2edb7,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-05-09 13:56:38,commision,-76.0
2d12b2ca-dd55-479e-bf75-6ba802994952,6ad33fe76395b68051db14e3a8c7ec0e,81aea0fa6957106d77ccd906de5a46ab,4665,2d12b2ca-dd55-479e-bf75-6ba802994952,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-10-25 10:30:56,deal,365.0
8613e55c-1bab-4a0a-a6c7-32f394329350,e1fa8a0a7c58f8f0f397a32d94767203,7cf3989c481c3bf80ae2b2d8e5f805bd,4666,8613e55c-1bab-4a0a-a6c7-32f394329350,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-06-11 09:52:44,commision,-857.0
1f6bb28d-763c-4da5-bab7-34a7410581cf,012fd27de9a43f6cbd449ee4ee33981a,b2cb3cd6fa2405315737200cd2f1b915,4667,1f6bb28d-763c-4da5-bab7-34a7410581cf,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-07-13 15:48:34,commision,411.0
ac2cc6f5-43eb-4894-8640-8f1c75ef2056,92352ba2f4a084e8b2b4aa07795bfa8a,a5b06ab27a05667b39c32a9fd191ffb5,4668,ac2cc6f5-43eb-4894-8640-8f1c75ef2056,38a64f25-3221-4661-944e-86bf6584438d,2015-03-13 07:53:01,deal,-18.0
438db347-4363-41b5-bd21-c9e8385f6c0d,9aa315909097690e69836871ac87059f,6ec788dc4f9a22a8ccb22c2d4cf828a4,4669,438db347-4363-41b5-bd21-c9e8385f6c0d,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-10-13 10:52:58,deal,589.0
6ea1df85-0263-46b8-aab4-78bc6f8bf740,4473da4dba3c8eeba4e402be0e5a055b,29d83abcf4ad5a0990ff38bf61bba239,4670,6ea1df85-0263-46b8-aab4-78bc6f8bf740,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-03-27 00:08:13,deal,-625.0
ab1462ca-838e-4872-9ccd-bb4661d1905a,4d94c6609d10df6b423f9300b1c9fa16,025a5104810f74de21276f3e3b793fc1,4671,ab1462ca-838e-4872-9ccd-bb4661d1905a,38a64f25-3221-4661-944e-86bf6584438d,2015-11-22 23:46:47,deal,-925.0
79cc4f39-823f-4730-8c5a-8f5cfbf2e809,4c6b36e539cabb6b903d0270d294f117,f4a02e80ae50e9d82fa8dd240cf7322f,4672,79cc4f39-823f-4730-8c5a-8f5cfbf2e809,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-03-15 01:02:03,deal,-288.0
9be0db98-1e4d-4b58-9352-5e6829836bd5,e3f866fdf0c30b87de33bec62d775632,ee179f0a852d986b0a54e4cb5179a4d5,4673,9be0db98-1e4d-4b58-9352-5e6829836bd5,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-07-31 09:51:13,deal,-865.0
5bcd0adb-1961-4427-8487-7e58b4ac261c,b7541c0f635261d76940833a2ff0f400,f9b98eeebfed829d3ae7d2c8692e84cf,4674,5bcd0adb-1961-4427-8487-7e58b4ac261c,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-06-08 04:44:07,deal,266.0
1b9f7829-9a22-4ca2-b4c3-dce9c9d771f1,3b9600c2cf538fc5c4c94a46feb6626d,4f7064cc4f0d9547eefc741fe23677bb,4675,1b9f7829-9a22-4ca2-b4c3-dce9c9d771f1,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-06-01 04:11:35,commision,24.0
3c1e6ee6-55c3-4051-a907-8bfae0644c58,5ed41c3f8d56f402787d9cced90c0e1a,3dad605e8135f0e8736e03c7cda0109d,4676,3c1e6ee6-55c3-4051-a907-8bfae0644c58,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-02-21 11:55:12,deal,354.0
f9036009-6b86-44dc-bd1d-43f5b02f6e2b,ac1cf749e72995ee709d733a7c763017,374d03756c978c64fb269b3809ca1582,4677,f9036009-6b86-44dc-bd1d-43f5b02f6e2b,12f91c28-23e4-496d-a773-e71cf8a8d8d3,2015-05-23 03:10:37,commision,401.0
9a2439df-c52f-4677-a8cc-c9e3d5c61491,05622edefafe166255b730d3239b670c,ebebba6e753b7e6d9917cbfbdffd28b5,4678,9a2439df-c52f-4677-a8cc-c9e3d5c61491,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-04-10 12:35:52,deal,-43.0
0a7f8dad-f471-493a-a507-75bd892e2e68,3a95fd10f5a53f13dee36dbb0ae96c79,4069ef21c3726425284b6a03c52f2f88,4679,0a7f8dad-f471-493a-a507-75bd892e2e68,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-01-16 00:40:33,deal,-653.0
13cbbdc8-596a-4462-996b-6e5053d0ffff,435df504c9efb92ce77d45a74ca2cb13,fd3b670d669b24799519a0ae74212bd8,4680,13cbbdc8-596a-4462-996b-6e5053d0ffff,38a64f25-3221-4661-944e-86bf6584438d,2015-10-03 21:27:03,deal,-842.0
1476d73b-19cc-456c-9db2-cfcbbdfb4e03,6aa3f782e25b0883e26cc24b69a1102e,19a3cc539f7d93726f59323cacf5301b,4681,1476d73b-19cc-456c-9db2-cfcbbdfb4e03,38a64f25-3221-4661-944e-86bf6584438d,2015-08-12 04:15:05,deal,-346.0
6e407c1e-4302-4a67-986f-dc0252c7dd1e,3e524010a6aa4f09b263491d78e05cb9,22fe956454d4ada30e80cb1b96750217,4682,6e407c1e-4302-4a67-986f-dc0252c7dd1e,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-12-04 09:01:44,commision,747.0
715b5946-12a9-420b-9afc-35426805f46e,847f05b7cfb7371c33f34554223b9fae,c1404c6303327783f39dee184ad77b59,4683,715b5946-12a9-420b-9afc-35426805f46e,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-11-29 21:11:00,commision,926.0
349f4c32-7264-4f2b-b9e9-97380c98e5bd,5970ab6e9470192edcba912cbcc51540,39e7810b5783981754b2c3b0781ea6ea,4684,349f4c32-7264-4f2b-b9e9-97380c98e5bd,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-02-09 07:12:42,deal,-122.0
a5d21aa5-2ae8-4b92-b61c-7ea4e1070638,543ea5bbbb196d582e4433bdc64457ae,483ab226c264608facdf60a650681572,4685,a5d21aa5-2ae8-4b92-b61c-7ea4e1070638,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-03-25 16:27:48,commision,656.0
65c34bfe-9fa9-4b04-adb0-7e088feecb24,0e74ce203125029aaca02b8b2bf42f6c,3685454a7d47e50a2297fc016f35c9c2,4686,65c34bfe-9fa9-4b04-adb0-7e088feecb24,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-03-27 00:37:47,commision,-854.0
325ef95d-3aac-4f44-966b-b1c580d01622,2c1671c93371be9d80e34e0a18bc5ccf,59b7d53e35f1cde71810b180ba868527,4687,325ef95d-3aac-4f44-966b-b1c580d01622,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-03-15 05:27:25,commision,670.0
87d92303-10f3-4c8c-9d87-65c01b49290f,07e808d4b7f5c315f019bf9d627e81c8,f6929f5c5dec29f99973d425a917bf15,4688,87d92303-10f3-4c8c-9d87-65c01b49290f,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-11-06 22:25:42,commision,-933.0
1277e855-3d3f-4b12-8eed-aaa3d0b56837,7daf197f8ab0061b1c56fe6de4325456,f69e97c9cc3d2dbd714fae84eb4a8274,4689,1277e855-3d3f-4b12-8eed-aaa3d0b56837,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-12-05 13:01:47,deal,-256.0
9dc4596f-bef1-4206-89e6-33eeb4e98504,99c126b1f44f52d63628ad58215eb449,bfe529bbf923787b2de8734f6749d70f,4690,9dc4596f-bef1-4206-89e6-33eeb4e98504,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-01-22 23:41:01,deal,128.0
f842b60c-e4d0-4548-b115-d0dbeeb47b68,e9b87e163d3f28609fbffc1eda7737be,5ec699c2cb645936e718a1b1bee84759,4691,f842b60c-e4d0-4548-b115-d0dbeeb47b68,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-09-21 17:21:12,deal,-399.0
2e014bae-81c4-42f0-b829-d8e420322b48,b1636f780ea59c376b96e231ed809fee,0906031c4ac78a9c58d051eab2bc901b,4692,2e014bae-81c4-42f0-b829-d8e420322b48,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-04-06 12:36:52,deal,687.0
a8fe7c87-9ec5-4d9e-85db-c5aa92d735cc,0924364f1b2c991da9055a55fb46002a,d773daf2abab4c4caa65a3355bcf563b,4693,a8fe7c87-9ec5-4d9e-85db-c5aa92d735cc,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-03-05 06:32:08,deal,-868.0
5a24266b-afc4-42df-95ff-cf1f0b406be6,d4e94b9be8b8789137afbb0d60b1333c,b8f17a68b2154149a7a4e84ee2efd59e,4694,5a24266b-afc4-42df-95ff-cf1f0b406be6,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-08-07 01:28:52,commision,-381.0
661427de-066e-49d2-a36f-834b812e3345,2646159321dad6577a4ae1752f48ca42,e37d87e1238d70c463465b4bf2b0b152,4695,661427de-066e-49d2-a36f-834b812e3345,38a64f25-3221-4661-944e-86bf6584438d,2015-02-20 07:06:47,commision,417.0
0e560b1b-5194-4db4-9391-7bc1f79e4582,cfb30251b993719b25f3750d2fa01cfe,f0f2b01af569d5e2a9cc5998799b5b75,4696,0e560b1b-5194-4db4-9391-7bc1f79e4582,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-08-08 20:16:40,commision,297.0
bc55b9e9-9f10-4296-8bf3-2a891b2a74c4,e39ed1de0b6642a96d49b67f6415fe16,ee1a92ec33bb90830adba25000a8f71d,4697,bc55b9e9-9f10-4296-8bf3-2a891b2a74c4,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-11-10 19:42:40,commision,-420.0
8a12cf61-f3ea-4c65-80a7-a09b169816d0,12c06149f1b725dd606621d41d60012b,fe678d44c3ede1c125fab02c45a967e0,4698,8a12cf61-f3ea-4c65-80a7-a09b169816d0,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-09-28 18:16:22,deal,149.0
dfb30bce-d39e-43b5-be1e-aa5ff2fddc5e,551f0992117640d0546ab1701d7f6c38,9608d1024b3425667ae7173d65f07d13,4699,dfb30bce-d39e-43b5-be1e-aa5ff2fddc5e,12f91c28-23e4-496d-a773-e71cf8a8d8d3,2015-12-05 12:04:20,commision,672.0
01580f4a-b7ca-435b-a0e0-8af77b96c8c8,6933675f70a71bac3e8cb02484403507,6ad43c2a2b494757d21da267a513d570,4700,01580f4a-b7ca-435b-a0e0-8af77b96c8c8,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-07-19 10:00:37,deal,705.0
5101d752-9980-43ac-b635-253fbbb2e802,732eb7cd23b94c6c97b9861ac52fa0f9,d8a4d05889fc4db16d4912c5cb2e637e,4701,5101d752-9980-43ac-b635-253fbbb2e802,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-07-24 00:50:43,commision,776.0
9bd06646-e955-4f1c-86f6-d49bd2630c40,16fff854817276dbfd36b5962fa67dc1,7b9f97e90e5ca2cc56c6f1ba41a88be7,4702,9bd06646-e955-4f1c-86f6-d49bd2630c40,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-05-31 08:30:31,commision,-249.0
da06090b-2bea-4082-9ea2-756ec3bb42ce,2bdb47d7c6cf233106f2087fd77889fa,4834d900a5d8203ebbd549e4908e2370,4703,da06090b-2bea-4082-9ea2-756ec3bb42ce,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-07-25 10:13:15,commision,-311.0
0cb13c8c-d112-4e21-bf8d-e405eb810091,e97537b98a7d7fd3ea0a68967ce62c0f,44511a42284692282e75e26b5c8c282d,4704,0cb13c8c-d112-4e21-bf8d-e405eb810091,b8327f38-160d-4004-8f74-be8da19aaa15,2015-11-09 06:13:21,deal,891.0
e2082874-e820-455c-9eb2-59dfe014c2e0,62dc9c2342d08c65400640693066336c,564192ac1ef6564e7b8d1e33b4cdf463,4705,e2082874-e820-455c-9eb2-59dfe014c2e0,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-04-24 11:24:18,commision,-361.0
3f5f2d10-70b9-4d21-995c-57ebeb8d828a,b1652022ee15cdfe6494571d5a950a01,ff46907fd43dc015c6898250a39b700e,4706,3f5f2d10-70b9-4d21-995c-57ebeb8d828a,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-10-30 12:20:39,commision,626.0
989f0d27-b788-476a-96b4-611972127531,b4e083bc12cfeeb17e1dd2596fb30041,fc8ec730d90b99190b89727bd24c22ad,4707,989f0d27-b788-476a-96b4-611972127531,b8327f38-160d-4004-8f74-be8da19aaa15,2015-11-30 10:03:16,deal,-808.0
00b36bb5-6fca-4fa4-b085-5f89a2f7c587,39f4e90d3fb883d5e3f52c9e31d5a1bb,0ffc668425c243054f98a3a5bf77fc49,4708,00b36bb5-6fca-4fa4-b085-5f89a2f7c587,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-01-17 09:12:09,deal,900.0
8a038fd0-f13b-4d3a-96e8-29c500bbd151,35c6037882280a0925006b9a9ee8cff2,a247b3d078e07ec1c6bec3014a500a5a,4709,8a038fd0-f13b-4d3a-96e8-29c500bbd151,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-10-18 07:11:48,commision,276.0
f1fc3700-28ec-4296-b639-0184578100e0,f5d3956d61bc8c81c95dbb3d6d2852cd,0ebaca3473b06b5abfc7dc29ace31d1e,4710,f1fc3700-28ec-4296-b639-0184578100e0,38a64f25-3221-4661-944e-86bf6584438d,2015-08-27 01:07:28,deal,-873.0
e330d475-7854-42aa-b918-12e7ced11e2d,b31719608b2680295c1c96dc2659c4db,fe096e7bd4a0f7bcb9a9c1b5a446757b,4711,e330d475-7854-42aa-b918-12e7ced11e2d,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-06-05 22:54:36,commision,-494.0
4674bbd0-d8b1-4acd-99b7-f57848fd8686,c9c1b01ba4298a7699c0c6310ca72a63,fe24c60afb2162dce55d0e44e346776a,4712,4674bbd0-d8b1-4acd-99b7-f57848fd8686,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-09-30 18:40:49,commision,-675.0
ded8172f-dece-4895-b307-f4877a33d26d,228fc5eba73f659152b66c547a64d5f8,0b7fef8be558aa7540f78328ce86a924,4713,ded8172f-dece-4895-b307-f4877a33d26d,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-05-10 17:26:27,commision,-267.0
06a4214f-ca45-424e-8f22-c77bf9aca569,32130b4129b9ae0864ba21707c7ccfe6,093f88a46352c9e7bde1f1030b149610,4714,06a4214f-ca45-424e-8f22-c77bf9aca569,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-09-20 20:27:35,commision,69.0
0ed84f08-141b-419d-afd5-b71ba446c371,671a80e22970f48d86853a3b2a50e3f3,5e72fdb165d594abf5491c634def7a2d,4715,0ed84f08-141b-419d-afd5-b71ba446c371,24bb05f1-4751-4a0c-8a3f-861f9294b834,2015-09-28 17:41:50,commision,-679.0
1ad8f219-9200-4d56-a609-d31076c81494,b4806cc03819d5cf570f347bfaea8ba3,ec0deeba14509473a423c7446c7beef8,4716,1ad8f219-9200-4d56-a609-d31076c81494,b8327f38-160d-4004-8f74-be8da19aaa15,2015-06-02 20:26:07,deal,411.0
7cb46568-8935-4c41-a712-48a512c30754,8bf139b0be46303c86bb9121dcd33e12,55471624956b035d85e3e41f1b790fd7,4717,7cb46568-8935-4c41-a712-48a512c30754,38a64f25-3221-4661-944e-86bf6584438d,2015-11-15 00:01:44,deal,826.0
9a328bf4-c59e-4acb-9ab1-9a06d510538d,229b6ef6b78ab40ae0891bea1acc9f9e,8e081100bd32135085d1240a737a645b,4718,9a328bf4-c59e-4acb-9ab1-9a06d510538d,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-06-21 18:30:35,commision,703.0
b928e329-b183-4932-a0ea-c9c6762029d1,78b9bfa5d2fb326953d4411034b41efb,44876d4755df93ecb6d0eece36c364d5,4719,b928e329-b183-4932-a0ea-c9c6762029d1,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-03-12 00:36:07,commision,-806.0
6a543d91-65e2-41fb-b5c3-0e736a0b5277,12f352d823f825e56ec307cdefe7abea,d1d4ff18ee5203bef49f7950af89777c,4720,6a543d91-65e2-41fb-b5c3-0e736a0b5277,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-02-03 21:10:45,commision,-463.0
26c28927-b8a9-41ad-84c4-213385b13cae,0cc60c93a8c1d9af946d4803b96e2ea4,4f1d6f21aac33d9f21b880100da4d580,4721,26c28927-b8a9-41ad-84c4-213385b13cae,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-05-03 00:08:44,deal,168.0
4ff23ba7-3c74-4a13-9584-ba31726b455e,354b7d780ae2f8a32c8ec4ae9f66cd9d,78ccc86baaba2e8a92b4913ad1d2cc81,4722,4ff23ba7-3c74-4a13-9584-ba31726b455e,b16dc7f4-381b-4b7d-8917-dc9f28f80034,2015-09-09 05:52:47,commision,-662.0
01d45f02-063b-46ec-b80e-5a2f4937780b,2d146ec12d445613b7fd9b2390a21e8a,e0963508c79723c17f83826e5178ead4,4723,01d45f02-063b-46ec-b80e-5a2f4937780b,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-07-17 14:40:34,deal,850.0
71239908-592e-455a-92ff-4b20d5b421fe,2a964aae59feec2fe67fdeb316b1eebb,bf99bdd5d5f1e1c0e30fd1debdf51d9a,4724,71239908-592e-455a-92ff-4b20d5b421fe,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-09-09 09:24:43,commision,687.0
a2e63b81-62d3-4905-8627-36c21c56d757,bb8246c40c0ce388cf9c78225a034436,1c86c26f395705b2c0cf550d2b758d6d,4725,a2e63b81-62d3-4905-8627-36c21c56d757,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-08-19 00:06:38,commision,-173.0
c0c85d1f-a04e-456d-9a4a-d1fe3553c4bd,b02e960f624cec83681d88b6ddf941d6,5895c3865c640bd3d67798226a7d05e3,4726,c0c85d1f-a04e-456d-9a4a-d1fe3553c4bd,a2c0a886-d116-495a-9a17-f1dd1a423190,2015-04-03 16:36:56,commision,-488.0
a130911c-807c-4c30-a0bd-3f96c90f5663,1b867c729a0bd27caf869c22a1a9c58e,57574e4edbf43bd1cbd3249ddbe55440,4727,a130911c-807c-4c30-a0bd-3f96c90f5663,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-12-16 05:18:34,commision,14.0
03a1e950-76f7-4c7e-8939-2cdf935e508d,4866f5e2676228617a59429a62c5f401,c29b35321d89ef915dbe8be774f323a1,4728,03a1e950-76f7-4c7e-8939-2cdf935e508d,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-07-21 10:23:28,deal,-897.0
d66fc41f-880a-48ec-b027-b1a13b6c3cc8,9c4bacd2e88652bb1be43faeb11c0062,931163a4fba6c01485dc4043266e141c,4729,d66fc41f-880a-48ec-b027-b1a13b6c3cc8,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-11-20 02:52:36,deal,-738.0
d2a7ce44-7403-4175-82ac-8d22f00ab8c3,ae22b8a927e1c8d851c210cb921a4c4e,3338c59e81e2ea082c0ae929005e4531,4730,d2a7ce44-7403-4175-82ac-8d22f00ab8c3,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-05-22 09:56:50,commision,107.0
a03b1d80-40a6-418f-9792-0e94794661bc,b052f60866ee128567bcb1d3c2588000,e1ca0cc1a4fd047ac0f67584d7def241,4731,a03b1d80-40a6-418f-9792-0e94794661bc,c26ca746-9ab4-493d-ad7f-5f952ebe569a,2015-09-17 14:41:48,commision,354.0
56a15b87-4031-4ebf-b533-e47f5ca24dcf,0f421785a3d86d692c221089d5d7c976,d133d3bc06e73186afc23687ce996bb8,4732,56a15b87-4031-4ebf-b533-e47f5ca24dcf,38a64f25-3221-4661-944e-86bf6584438d,2015-09-12 04:07:26,commision,901.0
ed0cf8f3-408a-4dad-b43c-75a6dfa959a8,d34c6df8289fbc931778f99ba1666459,5211d3cd1453962b4adbff2e3384b6f9,4733,ed0cf8f3-408a-4dad-b43c-75a6dfa959a8,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-02-27 23:46:20,commision,569.0
c5773f5e-644a-4419-bc49-601cbf60e93d,10f8dc8d28f826c7843108a05ccc6a35,740240ad9b9f7cb5fee45dcf7ed73713,4734,c5773f5e-644a-4419-bc49-601cbf60e93d,0ee4dc12-2ff3-48ab-8291-872869f3ca41,2015-10-30 15:21:45,deal,223.0
495914de-d683-46b5-ae32-203b5f5fe877,d0f324a9f4cd792a42b069d18ee2d92b,885d331232cdb275dc7f812f261bd1c0,4735,495914de-d683-46b5-ae32-203b5f5fe877,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-01-02 21:25:30,deal,-466.0
727abd84-308d-4233-beaf-c308cde68a72,c16530c07a81d08f5362f27566e9bb89,7b4d545777ff289df1ee88e32aa95a0f,4736,727abd84-308d-4233-beaf-c308cde68a72,186ef4a6-bdb6-4662-aeeb-ecb815d251dc,2015-06-27 05:41:50,commision,410.0
a226a7a6-f49a-4a41-a17f-f79613c357b2,aedac5201ff1a72e000346718409612d,b280319617ec1664f16ccff1985681f4,4737,a226a7a6-f49a-4a41-a17f-f79613c357b2,b8327f38-160d-4004-8f74-be8da19aaa15,2015-08-21 07:08:24,commision,-663.0
80b09d2c-560a-4df5-b6c2-ae6fb7296df3,8e5a823b01e81179a2a74c2988b44773,8ff3ab2b4429495d344c6975af0d0b1a,4738,80b09d2c-560a-4df5-b6c2-ae6fb7296df3,d481f7dd-8923-44d5-bc2e-e518435389d2,2015-11-08 03:05:26,deal,-17.0
937e87fe-ac9e-4cd8-9eb9-c65215ee7c4b,422dc92b81e681b7212a3fe29bb1cc39,02f1762f181813a6b19d66ee7d979fb2,4739,937e87fe-ac9e-4cd8-9eb9-c65215ee7c4b,38a64f25-3221-4661-944e-86bf6584438d,2015-09-02 16:08:18,deal,-827.0
b03f4767-1dd4-4c13-bd6f-61dbb6764578,c2cd21550568582246dfa8183b534393,42d5333ea1efd596d52afe34ef182dcc,4740,b03f4767-1dd4-4c13-bd6f-61dbb6764578,fcdbe47f-44a7-40fc-9389-0b973a529245,2015-02-25 01:09:21,deal,805.0
